,Unnamed: 0,class,intensity,features
3097,3097,W,3821.65,f_4936640753028915221
3098,3098,W,3804.69,f_6872056057131014331
3099,3099,W,3803.99,f_11854402945870053663
3100,3100,W,3801.44,f_12530538531300416984
3101,3101,W,3801.19,f_6107162532472838651
3102,3102,W,3798.47,f_3934762353159097606
3103,3103,W,3640.32,f_6874798347616272539
3104,3104,W,3149.01,f_6874798347616272539_17787461308014217160
3105,3105,W,3640.32,f_6874798347616272539_9261738072609695157
3106,3106,W,3794.88,f_4617026883110285120
3107,3107,W,3790.4,f_4960992924819979426
3108,3108,W,3781.64,f_450962052673627841
3109,3109,W,3780.41,f_16412618936610996659
3110,3110,W,3766.04,f_10917951463126022825
3111,3111,W,1812.77,f_6300637172375228063
3112,3112,W,1812.77,f_6300637172375228063_10332039433822984607
3113,3113,W,3759.29,f_8713336743651680584
3114,3114,W,3754.69,f_2921418921334228718
3115,3115,W,3748.13,f_3680424939161555337
3116,3116,W,3746.48,f_15157119175768783802
3117,3117,W,4013.92,f_15125772631752044082
3118,3118,W,4013.92,f_15125772631752044082_4451304862947191065
3119,3119,W,3457.9,f_350130515792631545
3120,3120,W,3457.9,f_350130515792631545_9024084025303955502
3121,3121,W,3793.93,f_3209972375796704892
3122,3122,W,3749.11,f_3209972375796704892_15437463559353183840
3123,3123,W,3749.11,f_3209972375796704892_15437463559353183840_15876505463500332843
3124,3124,W,3793.93,f_3209972375796704892_17458472679586373372
3125,3125,W,3736.89,f_15979433415063303429
3126,3126,W,3734.66,f_15803336346516392651
3127,3127,W,4761.9,f_11895170789149770258
3128,3128,W,4761.9,f_11895170789149770258_6213208162065947881
3129,3129,W,3723.68,f_8451955415632302352
3130,3130,W,3720.89,f_8434046418132793869
3131,3131,W,3710.97,f_5726339344579881718
3132,3132,W,3709.88,f_16418959899061997080
3133,3133,W,3709.2,f_18011672698984407040
3134,3134,W,3707.78,f_1167560137607778674
3135,3135,W,2277.85,f_9782643768994348495
3136,3136,W,2944.46,f_9782643768994348495_16219441368446946983
3137,3137,W,2277.85,f_9782643768994348495_3649195261212643623
3138,3138,W,3704.47,f_14087858568041154907
3139,3139,W,3704.24,f_958707223334802516
3140,3140,W,3703.68,f_12533464367996786170
3141,3141,W,3443.59,f_1222815136956760409
3142,3142,W,2912.11,f_1222815136956760409_6993904719256044381
3143,3143,W,3443.59,f_1222815136956760409_5781503631250158964
3144,3144,W,3443.59,f_1222815136956760409_5781503631250158964_11923805453649068120
3145,3145,W,3169.35,f_112238490891466745
3146,3146,W,10040.1,f_112238490891466745_15486134662344784378
3147,3147,W,3169.35,f_112238490891466745_17266121877081927186
3148,3148,W,3685.3,f_12451966979943643882
3149,3149,W,3677.63,f_3661932766614511336
3150,3150,W,3656.85,f_5988173403381844038
3151,3151,W,3656.85,f_5988173403381844038_4774616100848322453
3152,3152,W,3674.07,f_8908788604765610837
3153,3153,W,3673.23,f_2292390429059739271
3154,3154,W,3710.65,f_5570945228106521346
3155,3155,W,3710.65,f_5570945228106521346_8297770500210710742
3156,3156,W,3663.15,f_16412552081678545844
3157,3157,W,3659.81,f_13655114049178557540
3158,3158,W,3742.76,f_11383569264142482814
3159,3159,W,3742.76,f_11383569264142482814_10584605339579917911
3160,3160,W,3655.93,f_4964785241605518004
3161,3161,W,1132.55,f_2053025340771502848
3162,3162,W,1132.55,f_2053025340771502848_9124833454895786912
3163,3163,W,3653.67,f_8926534515447560909
3164,3164,W,3653.32,f_3200613467934701022
3165,3165,W,3644.4,f_11881904385084007074
3166,3166,W,3640.63,f_4678784861019066209
3167,3167,W,3640.38,f_5678458188117353048
3168,3168,W,3636.39,f_17096471340044424471
3169,3169,W,3636.02,f_14582079602514044096
3170,3170,W,1562.41,f_4773070357712340167
3171,3171,W,1562.41,f_4773070357712340167_5273915295937394527
3172,3172,W,3635.56,f_13388593342206443977
3173,3173,W,3771.55,f_10773041088446531414
3174,3174,W,3771.55,f_10773041088446531414_5455615850715423888
3175,3175,W,3625.59,f_1130750018345104881
3176,3176,W,3622.7,f_8929837715670332347
3177,3177,W,3621.28,f_4028833431190642795
3178,3178,W,3606.63,f_17977703980892068464
3179,3179,W,3606.38,f_5161170439522723681
3180,3180,W,3604.36,f_15809878179812493238
3181,3181,W,3601.29,f_12912239627641928343
3182,3182,W,3117.02,f_15527391849141909981
3183,3183,W,3117.02,f_15527391849141909981_416398007592674539
3184,3184,W,2915.7,f_11560551773754475041
3185,3185,W,3690.21,f_11560551773754475041_4221112547637683207
3186,3186,W,3203.63,f_11560551773754475041_3359559002504355947
3187,3187,W,2915.7,f_11560551773754475041_470984953253762560
3188,3188,W,3581.55,f_14876453009721732921
3189,3189,W,3849.74,f_9804024087557331871
3190,3190,W,3849.74,f_9804024087557331871_3633153862259597118
3191,3191,W,3568.49,f_11583330406916181422
3192,3192,W,3568.46,f_2940709371755047683
3193,3193,W,3076.79,f_6352443528304242080
3194,3194,W,3751.21,f_6352443528304242080_3619760547925708455
3195,3195,W,3076.79,f_6352443528304242080_15514411959177212570
3196,3196,W,3899.87,f_6388604164960700064
3197,3197,W,3899.87,f_6388604164960700064_1339926376309750998
3198,3198,W,3560.25,f_5182216787083247963
3199,3199,W,3559.89,f_1181979047587864058
3200,3200,W,3553.6,f_14406112495060489682
3201,3201,W,2605.03,f_12243277267278428947
3202,3202,W,2605.03,f_12243277267278428947_3217707175303338602
3203,3203,W,3550.36,f_4463561981185815421
3204,3204,W,3549.95,f_8119531230499871756
3205,3205,W,3605.43,f_13250923379126025031
3206,3206,W,3605.43,f_13250923379126025031_18350465519232079422
3207,3207,W,3869.59,f_15961285188318130039
3208,3208,W,3869.59,f_15961285188318130039_14960158228901972994
3209,3209,W,3014.64,f_6493608773099053377
3210,3210,W,3014.64,f_6493608773099053377_5127400844660517670
3211,3211,W,3537.28,f_16180382146470813610
3212,3212,W,3536.08,f_10207490512953392872
3213,3213,W,1498.35,f_13531074372284595334
3214,3214,W,1498.35,f_13531074372284595334_15531364422228924638
3215,3215,W,3528.66,f_18234357864123945660
3216,3216,W,3528.18,f_11466398138833805410
3217,3217,W,3526.98,f_16706570967900556318
3218,3218,W,3526.58,f_13453508910768058928
3219,3219,W,3522.98,f_1212841619019146345
3220,3220,W,3519.73,f_7316580825803592751
3221,3221,W,3517.88,f_13049144192837060492
3222,3222,W,3512.91,f_2227243056547043895
3223,3223,W,3506.89,f_17918526333272757266
3224,3224,W,3506.64,f_15690386968606348068
3225,3225,W,3503.12,f_11351136592778047132
3226,3226,W,3502.8,f_16482763387894375318
3227,3227,W,3266.82,f_10732609533783687663
3228,3228,W,2678.82,f_10732609533783687663_4882857288278890395
3229,3229,W,3266.82,f_10732609533783687663_9834915968579543479
3230,3230,W,3498.19,f_163294306820219245
3231,3231,W,1895.88,f_8553812040853855310
3232,3232,W,2509.75,f_8553812040853855310_10453785955682130579
3233,3233,W,2763.2,f_8553812040853855310_11795911645993809320
3234,3234,W,2948.7,f_8553812040853855310_16894859267355018551
3235,3235,W,2856.07,f_8553812040853855310_11465007945837953478
3236,3236,W,1895.88,f_8553812040853855310_16698630419176199093
3237,3237,W,3459.88,f_3652609191203839829
3238,3238,W,3459.88,f_3652609191203839829_2907352272776120118
3239,3239,W,3493.02,f_2643425249955201855
3240,3240,W,3489.76,f_14345995268937260683
3241,3241,W,3489.14,f_18344455342482871651
3242,3242,W,3701.01,f_17613920033553647928
3243,3243,W,3619.15,f_17613920033553647928_16737132054540803326
3244,3244,W,3701.01,f_17613920033553647928_10935766511204081678
3245,3245,W,3485.91,f_5980307052382759572
3246,3246,W,3484.9,f_2063748968282638274
3247,3247,W,3480.02,f_17047375207627122113
3248,3248,W,3476.91,f_15620135888682209688
3249,3249,W,3464.16,f_12142372408984501968
3250,3250,W,3461.41,f_12700829698387628657
3251,3251,W,3461.29,f_4653815844923540225
3252,3252,W,3460.1,f_11909763672919265546
3253,3253,W,3458.61,f_3180287627413260041
3254,3254,W,59008.1,f_17541165813817287808
3255,3255,W,59008.1,f_17541165813817287808_963840745736523512
3256,3256,W,59008.1,f_17541165813817287808_963840745736523512_13070619405304960234
3257,3257,W,3455.63,f_13480240804222240945
3258,3258,W,3454.47,f_9483326287646067121
3259,3259,W,3444.55,f_5054843399987950710
3260,3260,W,3442.62,f_13538234536711840776
3261,3261,W,3437.09,f_85422152980664432
3262,3262,W,3433.88,f_9677510066059252211
3263,3263,W,3426.62,f_17193730810984423260
3264,3264,W,4050.34,f_17938865422172853978
3265,3265,W,4050.34,f_17938865422172853978_18117793237284511629
3266,3266,W,3419.51,f_15763041153744101214
3267,3267,W,3419.13,f_14197960949758843040
3268,3268,W,2746.47,f_11462418547954384356
3269,3269,W,2746.47,f_11462418547954384356_15746026907747030740
3270,3270,W,3411.83,f_15968169854498655120
3271,3271,W,27639.3,f_9068167900967263733
3272,3272,W,27639.3,f_9068167900967263733_6328873297185010300
3273,3273,W,3409.6,f_4664058120007392175
3274,3274,W,3406.08,f_11211788292738084416
3275,3275,W,3405.34,f_10002538181880794408
3276,3276,W,3403.77,f_9422219220459120426
3277,3277,W,2931.7,f_2919873366169741470
3278,3278,W,1806.8,f_2919873366169741470_11065302180749524259
3279,3279,W,1806.8,f_2919873366169741470_11065302180749524259_15871387581534583732
3280,3280,W,2931.7,f_2919873366169741470_11322099554326682177
3281,3281,W,3393.3,f_7468192203504919371
3282,3282,W,3393.09,f_7642563154626229088
3283,3283,W,3391.64,f_2447970930712418355
3284,3284,W,3390.31,f_4705085361536041633
3285,3285,W,3436.24,f_15696873108551148467
3286,3286,W,3436.24,f_15696873108551148467_15064221243050117590
3287,3287,W,3388.43,f_16890380740047594956
3288,3288,W,3388.4,f_11917876298963300788
3289,3289,W,3384.52,f_3105528711418634445
3290,3290,W,3383.07,f_10640222755464150972
3291,3291,W,3382.21,f_5667317141318755027
3292,3292,W,3376.18,f_13259693240090775279
3293,3293,W,3372.23,f_8348078033353164049
3294,3294,W,3370.88,f_10229603933847283758
3295,3295,W,3370.85,f_2536128608053719217
3296,3296,W,3369.62,f_10865637829542631298
3297,3297,W,3366.53,f_14712677242805519286
3298,3298,W,3512.63,f_12450311944616105843
3299,3299,W,3512.63,f_12450311944616105843_15852105127100262282
3300,3300,W,3361.73,f_458109796160830294
3301,3301,W,3370.35,f_14604626341299226406
3302,3302,W,3370.35,f_14604626341299226406_16374474355336948259
3303,3303,W,3360.02,f_14219884667946039409
3304,3304,W,3259.27,f_18390516138370716861
3305,3305,W,3259.27,f_18390516138370716861_18357143275537711165
3306,3306,W,3349.96,f_14919800810731757424
3307,3307,W,3341.99,f_15783092834247648342
3308,3308,W,3340.7,f_10191351998742959249
3309,3309,W,2861.0,f_14068644536055921866
3310,3310,W,3453.2,f_14068644536055921866_7125242480535942346
3311,3311,W,2861.0,f_14068644536055921866_3505330315037358698
3312,3312,W,3335.77,f_1822990173872402028
3313,3313,W,3334.75,f_17679021411033808374
3314,3314,W,3333.1,f_625740493383087217
3315,3315,W,3332.4,f_10309195844683240121
3316,3316,W,3329.46,f_10551786561484928934
3317,3317,W,3329.17,f_3220412523393704998
3318,3318,W,3326.09,f_4965674897043489606
3319,3319,W,3324.5,f_14824401804253497403
3320,3320,W,2420.28,f_1925582594374564481
3321,3321,W,2868.38,f_1925582594374564481_13300621503438734848
3322,3322,W,2463.4,f_1925582594374564481_12123225652012332384
3323,3323,W,2847.97,f_1925582594374564481_1315857614946671798
3324,3324,W,2420.28,f_1925582594374564481_5333046794511241942
3325,3325,W,3315.35,f_14267124254951319758
3326,3326,W,3315.29,f_16588598640022409794
3327,3327,W,3315.25,f_1351130260635202750
3328,3328,W,3312.65,f_17887109917232471790
3329,3329,W,3302.11,f_8412486246303122458
3330,3330,W,3297.48,f_15735676099627411929
3331,3331,W,3286.53,f_730628154998658685
3332,3332,W,3283.64,f_3165417072251970490
3333,3333,W,3281.09,f_13903992621158839130
3334,3334,W,2984.94,f_9273169340388484800
3335,3335,W,2984.94,f_9273169340388484800_6233515656982666120
3336,3336,W,3183.13,f_13278270240627854002
3337,3337,W,3183.13,f_13278270240627854002_9170820065811524109
3338,3338,W,3277.68,f_14337443048863119243
3339,3339,W,3271.84,f_9065029969745257315
3340,3340,W,3270.6,f_817290234386947120
3341,3341,W,3268.43,f_16831740578614783648
3342,3342,W,3262.28,f_16665312046874761446
3343,3343,W,3262.15,f_5817306008031286318
3344,3344,W,2689.3,f_11046878657138505947
3345,3345,W,2689.3,f_11046878657138505947_6768854620906745181
3346,3346,W,3255.21,f_4109942062470469441
3347,3347,W,3274.85,f_15583686239582519032
3348,3348,W,3274.85,f_15583686239582519032_10015556898080783853
3349,3349,W,3248.92,f_3797644828459485633
3350,3350,W,3246.17,f_7564168751537063177
3351,3351,W,3244.21,f_14899728060108267497
3352,3352,W,3244.21,f_14945195139434636858
3353,3353,W,3243.63,f_16971705888804392808
3354,3354,W,3242.83,f_11699134628612280373
3355,3355,W,3241.68,f_13671022774689597773
3356,3356,W,3238.93,f_17532856835510377720
3357,3357,W,2974.4,f_13721406028986679737
3358,3358,W,2974.4,f_13721406028986679737_868773446860606096
3359,3359,W,3235.69,f_3340313208178431412
3360,3360,W,3235.05,f_12622979313048983585
3361,3361,W,3233.98,f_4861276497009637123
3362,3362,W,3231.37,f_8145033218882601532
3363,3363,W,3230.96,f_7793945606231232648
3364,3364,W,3229.96,f_18173531693566641728
3365,3365,W,3226.75,f_1116018886971919943
3366,3366,W,3226.19,f_1273508278231120928
3367,3367,W,3144.52,f_7604477878054745263
3368,3368,W,3144.52,f_7604477878054745263_12265976782998720460
3369,3369,W,3160.98,f_8199438531680228056
3370,3370,W,3160.98,f_8199438531680228056_17086610884148877248
3371,3371,W,3221.83,f_6112197506574040084
3372,3372,W,3216.63,f_20465336377125071
3373,3373,W,3216.16,f_18148362358482376385
3374,3374,W,3215.97,f_3602631206879715690
3375,3375,W,3215.63,f_14610636121050573824
3376,3376,W,2721.16,f_17619324648200466087
3377,3377,W,2721.16,f_17619324648200466087_2821700883097059012
3378,3378,W,3212.82,f_2669415344175307046
3379,3379,W,3207.79,f_1500659064151303352
3380,3380,W,3008.28,f_2743850847194690275
3381,3381,W,3008.28,f_2743850847194690275_7013004139254947172
3382,3382,W,3200.91,f_10783588605130445351
3383,3383,W,3198.57,f_3108654207872907012
3384,3384,W,3197.6,f_6478218859657161466
3385,3385,W,3192.02,f_13297572756038587391
3386,3386,W,3187.93,f_18255016393589315514
3387,3387,W,3185.37,f_15017511096372439871
3388,3388,W,3182.93,f_12615607699000815044
3389,3389,W,3170.57,f_1375238381988604374
3390,3390,W,2799.23,f_4365398166450687313
3391,3391,W,2799.23,f_4365398166450687313_3164638468242492639
3392,3392,W,3161.87,f_7964133625461467322
3393,3393,W,3161.59,f_8675275408966479775
3394,3394,W,3160.79,f_10172339902699342623
3395,3395,W,2972.41,f_4406199585746301396
3396,3396,W,2972.41,f_4406199585746301396_17813159808496707452
3397,3397,W,3157.84,f_12573471874804506892
3398,3398,W,3149.68,f_10403717282225282816
3399,3399,W,3221.22,f_13640656434135354017
3400,3400,W,3221.22,f_13640656434135354017_6164105666839198063
3401,3401,W,3142.89,f_8307343535899553733
3402,3402,W,3135.4,f_12512919885177717872
3403,3403,W,3134.36,f_4724385336554576152
3404,3404,W,3131.13,f_3589676267928761793
3405,3405,W,3129.16,f_6961553514551334995
3406,3406,W,3125.84,f_7354714001165797164
3407,3407,W,2616.97,f_423224071624381897
3408,3408,W,2616.97,f_423224071624381897_13702956807285864238
3409,3409,W,3121.61,f_13402462878366911279
3410,3410,W,10832.6,f_10173269809132336841
3411,3411,W,10832.6,f_10173269809132336841_6278481711134661692
3412,3412,W,2702.59,f_12756714043471352248
3413,3413,W,2702.59,f_12756714043471352248_12651198749255611257
3414,3414,W,3110.18,f_6925964719273087876
3415,3415,W,3109.83,f_13734671256933058361
3416,3416,W,3102.53,f_9621995618716543841
3417,3417,W,3102.47,f_2183891574212075897
3418,3418,W,3101.9,f_15111035153523509429
3419,3419,W,3200.42,f_17590375597608360599
3420,3420,W,3200.42,f_17590375597608360599_12874364047797021670
3421,3421,W,3099.06,f_4956475542275442216
3422,3422,W,3097.04,f_13879605141453924168
3423,3423,W,3095.28,f_7368003869802169176
3424,3424,W,3214.42,f_1527577198634987373
3425,3425,W,3214.42,f_1527577198634987373_11158587637900048080
3426,3426,W,3286.1,f_11931883802397853214
3427,3427,W,3286.1,f_11931883802397853214_7047262967997360228
3428,3428,W,3087.44,f_5681281950264791435
3429,3429,W,2978.72,f_9538916770666923030
3430,3430,W,2978.72,f_9538916770666923030_12233978102234908880
3431,3431,W,3083.31,f_9065672126345632623
3432,3432,W,3081.51,f_12206577260848409039
3433,3433,W,3080.43,f_10066185696619892650
3434,3434,W,3079.16,f_1731362990599363900
3435,3435,W,3079.16,f_7417319822207356991
3436,3436,W,3098.69,f_16174879133660057558
3437,3437,W,3098.69,f_16174879133660057558_733734947232834285
3438,3438,W,3071.65,f_110728097430060217
3439,3439,W,2844.03,f_9049074731390334967
3440,3440,W,2790.91,f_9049074731390334967_14011952331050473682
3441,3441,W,2844.03,f_9049074731390334967_11333098228734301165
3442,3442,W,3033.06,f_17663325651218320385
3443,3443,W,3033.06,f_17663325651218320385_10764618190924424586
3444,3444,W,3067.66,f_6414042636715670786
3445,3445,W,3067.42,f_2775526534834983796
3446,3446,W,1882.62,f_975463309712460518
3447,3447,W,2802.33,f_975463309712460518_3972679345091915119
3448,3448,W,2663.83,f_975463309712460518_4443660271815748708
3449,3449,W,1882.62,f_975463309712460518_3383796340523034032
3450,3450,W,3060.45,f_3455018939294469677
3451,3451,W,3057.33,f_8030743081780867966
3452,3452,W,2101.85,f_5449543172756697117
3453,3453,W,2101.85,f_5449543172756697117_4082643872151181520
3454,3454,W,3054.56,f_15375127654899817457
3455,3455,W,3052.93,f_8098758115731293315
3456,3456,W,3052.04,f_7813850306971846900
3457,3457,W,2683.14,f_17353091932212237366
3458,3458,W,2153.22,f_17353091932212237366_3378358293996503972
3459,3459,W,2153.22,f_17353091932212237366_3378358293996503972_2193055301889189451
3460,3460,W,2683.14,f_17353091932212237366_7639492698763519938
3461,3461,W,2787.62,f_13274977326529705847
3462,3462,W,2787.62,f_13274977326529705847_6050618224261389230
3463,3463,W,3046.07,f_9240050668615623092
3464,3464,W,3044.78,f_5412708341447510803
3465,3465,W,3042.82,f_2215845032244221468
3466,3466,W,3041.76,f_12412671298668802022
3467,3467,W,3041.72,f_1781766022212166617
3468,3468,W,3038.8,f_10140333252275007964
3469,3469,W,3036.43,f_9834344096038270971
3470,3470,W,3910.35,f_16570530302327219764
3471,3471,W,3910.35,f_16570530302327219764_12179730027792542300
3472,3472,W,3031.71,f_13737766407022736185
3473,3473,W,3024.62,f_14680970997797636905
3474,3474,W,3024.15,f_15059084266908532868
3475,3475,W,3022.67,f_5197245196863869591
3476,3476,W,3019.2,f_10641334452226845640
3477,3477,W,3018.45,f_13315730512083903168
3478,3478,W,131960.0,f_9059611931338302918
3479,3479,W,131960.0,f_9059611931338302918_10322184616967033199
3480,3480,W,1804.02,f_15365429357021643502
3481,3481,W,1804.02,f_15365429357021643502_8377196727482247772
3482,3482,W,3012.4,f_10233735723337888295
3483,3483,W,3009.56,f_4553976189386739705
3484,3484,W,3034.55,f_12784051619114576564
3485,3485,W,3034.55,f_12784051619114576564_9004232730846820873
3486,3486,W,2999.11,f_13533592116964870413
3487,3487,W,2998.91,f_10182857407106987612
3488,3488,W,2997.43,f_10321515011216160345
3489,3489,W,2994.16,f_814644740212699751
3490,3490,W,3141.96,f_10236383519545355767
3491,3491,W,3141.96,f_10236383519545355767_126358994910730674
3492,3492,W,2992.59,f_1191230074425963676
3493,3493,W,2992.14,f_15157633503910309846
3494,3494,W,2991.61,f_11856723304965812730
3495,3495,W,2763.43,f_17535580714718977047
3496,3496,W,2763.43,f_17535580714718977047_10232592010435404393
3497,3497,W,2988.64,f_8759922073126991446
3498,3498,W,3254.93,f_7997661009058802057
3499,3499,W,2717.32,f_7997661009058802057_1690233315462577757
3500,3500,W,3254.93,f_7997661009058802057_11572587203236465901
3501,3501,W,2984.66,f_815271115089671075
3502,3502,W,2983.48,f_4343747374683861449
3503,3503,W,3411.84,f_11981475456361353897
3504,3504,W,3411.84,f_11981475456361353897_1259939245363110905
3505,3505,W,2978.52,f_18252338727405488033
3506,3506,W,3044.94,f_18187495142332606788
3507,3507,W,3044.94,f_18187495142332606788_16719140039245769371
3508,3508,W,2975.89,f_8953644493858246911
3509,3509,W,2490.86,f_12116882288972397691
3510,3510,W,3152.9,f_12116882288972397691_10638756508982297790
3511,3511,W,2490.86,f_12116882288972397691_4351823759824057219
3512,3512,W,2964.4,f_1952874640927320506
3513,3513,W,2963.91,f_7759357736928478671
3514,3514,W,2960.13,f_12677802281532569122
3515,3515,W,2959.44,f_3044160525093343524
3516,3516,W,2959.31,f_4621594475189372994
3517,3517,W,2954.6,f_16181927545432254924
3518,3518,W,2952.71,f_4309061417676832712
3519,3519,W,2949.12,f_13760424854449624046
3520,3520,W,2947.29,f_10423708689598226419
3521,3521,W,2947.07,f_10616650433185144674
3522,3522,W,2946.81,f_16933982109746928473
3523,3523,W,2830.57,f_8067485599269395416
3524,3524,W,2654.62,f_8067485599269395416_11647205718373748445
3525,3525,W,2830.57,f_8067485599269395416_8613962317098230950
3526,3526,W,2945.92,f_9823119924805573463
3527,3527,W,2943.43,f_4601502435981386148
3528,3528,W,2943.21,f_2672679844432070361
3529,3529,W,3208.53,f_16401387519766205575
3530,3530,W,3208.53,f_16401387519766205575_15684037518280529316
3531,3531,W,2936.67,f_18288553108870837330
3532,3532,W,2935.23,f_17304321196735534778
3533,3533,W,2932.44,f_6002148666002824711
3534,3534,W,2931.99,f_14595872853915654145
3535,3535,W,2930.01,f_6721195527268942367
3536,3536,W,2928.22,f_9216469009609457956
3537,3537,W,2302.89,f_11858143259503040640
3538,3538,W,3298.81,f_11858143259503040640_3105451798066806847
3539,3539,W,2302.89,f_11858143259503040640_3314050481975411164
3540,3540,W,3048.66,f_1598120911301609298
3541,3541,W,3048.66,f_1598120911301609298_11748673844792324294
3542,3542,W,2926.86,f_11216541026615708230
3543,3543,W,2924.94,f_15122326186116676020
3544,3544,W,2923.11,f_15641081901656365477
3545,3545,W,2922.44,f_18399081032630646435
3546,3546,W,2920.61,f_8405843641476890771
3547,3547,W,2919.79,f_13354220467398585129
3548,3548,W,2918.2,f_3420285285916404188
3549,3549,W,2914.4,f_13466438192914253299
3550,3550,W,3145.19,f_14358520907723857016
3551,3551,W,3145.19,f_14358520907723857016_13419454062783386416
3552,3552,W,2908.33,f_6214945835206726234
3553,3553,W,2905.02,f_11668721598657583339
3554,3554,W,2600.87,f_7701420759277940724
3555,3555,W,2205.99,f_7701420759277940724_9809488977753310775
3556,3556,W,2600.87,f_7701420759277940724_14032893267549542880
3557,3557,W,3022.92,f_15056835940985190504
3558,3558,W,3022.92,f_15056835940985190504_5223933255401936118
3559,3559,W,2901.83,f_5764038289495190430
3560,3560,W,2901.4,f_6775044034978836816
3561,3561,W,2893.85,f_11370161883484971461
3562,3562,W,2892.59,f_9019076054353049169
3563,3563,W,2883.02,f_3995585223143285000
3564,3564,W,2882.15,f_1072506996298230648
3565,3565,W,2952.67,f_2921140206518723052
3566,3566,W,2952.67,f_2921140206518723052_11186308846760632621
3567,3567,W,2880.65,f_14883337957091723253
3568,3568,W,2326.61,f_17400072740157170992
3569,3569,W,1700.8,f_17400072740157170992_101324269113687024
3570,3570,W,2326.61,f_17400072740157170992_11553054983607477200
3571,3571,W,2874.66,f_10989227104568805690
3572,3572,W,2872.07,f_5965290448366589788
3573,3573,W,2871.62,f_5299783627179955874
3574,3574,W,2215.84,f_9766821494327030493
3575,3575,W,2215.84,f_9766821494327030493_18321989738130181776
3576,3576,W,2830.76,f_4709971777390344808
3577,3577,W,2830.76,f_4709971777390344808_17415136682243675464
3578,3578,W,2869.83,f_5086321209343140714
3579,3579,W,2860.96,f_676655883125345150
3580,3580,W,2803.71,f_9600063686295779452
3581,3581,W,2803.71,f_9600063686295779452_4253068898631189687
3582,3582,W,2854.65,f_1965109490632172563
3583,3583,W,2852.31,f_2079343886996168078
3584,3584,W,2850.6,f_5319942954017399785
3585,3585,W,2850.24,f_7006276100569932045
3586,3586,W,2850.0,f_10593714235479540453
3587,3587,W,2849.07,f_6221918081076904894
3588,3588,W,2843.44,f_11361044353693065279
3589,3589,W,2798.97,f_16747152817616032291
3590,3590,W,2595.5,f_16747152817616032291_17161440369356961153
3591,3591,W,2798.97,f_16747152817616032291_5252422367960827078
3592,3592,W,3111.11,f_9623078915405811744
3593,3593,W,3111.11,f_9623078915405811744_9717232581410655503
3594,3594,W,2836.34,f_1113648768086396404
3595,3595,W,3631.66,f_9857716391229945279
3596,3596,W,3631.66,f_9857716391229945279_9148591618928716229
3597,3597,W,2833.34,f_3979573995781853328
3598,3598,W,2760.79,f_16952614089800001290
3599,3599,W,2760.79,f_16952614089800001290_14441594314116793043
3600,3600,W,2832.35,f_2052177350882832410
3601,3601,W,2563.6,f_5057355563389795560
3602,3602,W,2563.6,f_5057355563389795560_8467257588848369830
3603,3603,W,2829.39,f_17727238054600436438
3604,3604,W,8832.37,f_6248389941287022740
3605,3605,W,8832.37,f_6248389941287022740_14730144894205088414
3606,3606,W,8832.37,f_6248389941287022740_14730144894205088414_13425457439486765276
3607,3607,W,2363.02,f_8535943275589925405
3608,3608,W,2363.02,f_8535943275589925405_6436022070052421598
3609,3609,W,2818.4,f_15379535009109925491
3610,3610,W,2817.26,f_4185368801369126365
3611,3611,W,3231.34,f_1065366772518457594
3612,3612,W,3231.34,f_1065366772518457594_8992540902364374578
3613,3613,W,2816.94,f_12624923218794525047
3614,3614,W,2351.87,f_1957098890340554888
3615,3615,W,2351.87,f_1957098890340554888_7209311135956472090
3616,3616,W,2813.48,f_17891300697447661251
3617,3617,W,2813.16,f_2490679001948464298
3618,3618,W,2811.76,f_1048814503978573341
3619,3619,W,2810.96,f_2695939119435167725
3620,3620,W,2808.1,f_7440362194878851562
3621,3621,W,20599.2,f_9417387258811676747
3622,3622,W,20599.2,f_9417387258811676747_10514902529217556306
3623,3623,W,2798.04,f_18357899524703862684
3624,3624,W,2793.19,f_17219612836090178569
3625,3625,W,2789.87,f_8821491258749492025
3626,3626,W,2789.07,f_13942297002562233694
3627,3627,W,2786.11,f_10138629131807272558
3628,3628,W,9224.61,f_14893261296981758525
3629,3629,W,9224.61,f_14893261296981758525_9979455821926151582
3630,3630,W,2781.88,f_9053190671198369512
3631,3631,W,2778.66,f_11956181663130915715
3632,3632,W,2777.45,f_2047198738414632176
3633,3633,W,2774.71,f_10620364213001621291
3634,3634,W,2774.35,f_11762193282403303598
3635,3635,W,2769.7,f_4012822856012508754
3636,3636,W,2767.89,f_10769821731264777289
3637,3637,W,2769.56,f_1026578253257879018
3638,3638,W,2769.56,f_1026578253257879018_2893093854687117371
3639,3639,W,2753.18,f_6529497214792786577
3640,3640,W,2751.09,f_13141945910618098829
3641,3641,W,2749.18,f_7251131980617411715
3642,3642,W,2746.42,f_8766756023758970602
3643,3643,W,2744.71,f_5351219601066698457
3644,3644,W,2744.48,f_7375492265828008499
3645,3645,W,2738.44,f_8490189411575494073
3646,3646,W,2737.93,f_646369424447278805
3647,3647,W,2736.37,f_1212369465421887240
3648,3648,W,2538.77,f_14068572722739745224
3649,3649,W,2732.44,f_14068572722739745224_15571508921810982229
3650,3650,W,2538.77,f_14068572722739745224_12024959325365108464
3651,3651,W,2734.93,f_14344787719599726376
3652,3652,W,2727.68,f_4600155654783143424
3653,3653,W,2727.14,f_16621559611347331610
3654,3654,W,2727.09,f_1538579523220056102
3655,3655,W,2725.54,f_182038517742246957
